Código;Descricao;;;;;;
90087801;FOLIN;;;;;;
90260422;SABOFEN;;;;;;
90260430;SABOFEN;;;;;;
90087810;SABOFEN;;;;;;
90087836;AEROFLUX;;;;;;
90087844;AEROLIN;;;;;;
90087852;AEROLIN;;;;;;
90087860;AEROLIN;;;;;;
90087917;AEROLIN;;;;;;
90087925;AEROLIN;;;;;;
90087933;AEROLIN;;;;;;
90088050;AMOXIL;;;;;;
90088042;AMOXIL;;;;;;
90088034;AMOXIL;;;;;;
90088077;AMOXIL BD;;;;;;
90088085;AMOXIL BD;;;;;;
90088093;AMOXIL BD;;;;;;
90088107;AMOXIL BD;;;;;;
90088115;ANTAK;;;;;;
90088123;ANTAK;;;;;;
90088131;ANTAK;;;;;;
90088140;ANTAK;;;;;;
90088166;ANTAK;;;;;;
90088174;ANTAK;;;;;;
90088271;AROPAX;;;;;;
90088280;AROPAX;;;;;;
90088360;BACTROBAN;;;;;;
90088387;BECLOSOL;;;;;;
90088409;BETNOVATE;;;;;;
90088417;BETNOVATE;;;;;;
90088425;BETNOVATE;;;;;;
90088450;BETNOVATE;;;;;;
90088468;BETNOVATE;;;;;;
90088395;BETNOVATE;;;;;;
90309251;BETNOVATE;;;;;;
90088441;BETNOVATE;;;;;;
90088484;BIOVIR;;;;;;
90088778;CLAVULIN ES;;;;;;
90088760;CLAVULIN ES;;;;;;
90088654;CLAVULIN;;;;;;
90088670;CLAVULIN;;;;;;
90088697;CLAVULIN;;;;;;
90088689;CLAVULIN;;;;;;
90088727;CLAVULIN BD;;;;;;
90088735;CLAVULIN BD;;;;;;
90289749;CLAVULIN BD;;;;;;
90289757;CLAVULIN BD;;;;;;
90088786;CLAVULIN IV;;;;;;
90088794;CLAVULIN IV;;;;;;
90253825;EMULSÃO SCOTT;;;;;;
90253795;EMULSÃO SCOTT;;;;;;
90253809;EMULSÃO SCOTT;;;;;;
90253833;EMULSÃO SCOTT;;;;;;
90253787;EMULSÃO SCOTT;;;;;;
90253817;EMULSÃO SCOTT;;;;;;
90253841;EMULSÃO SCOTT;;;;;;
90088832;VACINA HEPATITE B (RECOMBINANTE);;;;;;
90088824;VACINA HEPATITE B (RECOMBINANTE);;;;;;
90088840;EPIVIR;;;;;;
90088859;EPIVIR;;;;;;
90088867;FLIXONASE;;;;;;
90088875;FLIXONASE;;;;;;
90088891;FLIXOTIDE;;;;;;
90088905;FLIXOTIDE;;;;;;
90088913;FLIXOTIDE;;;;;;
90088883;FLIXOTIDE;;;;;;
90090403;VACINA INFLUENZA TRIVALENTE (FRAGMENTADA; INATIVADA);;;;;
90090390;VACINA INFLUENZA TRIVALENTE (FRAGMENTADA; INATIVADA);;;;;
90088921;FLUTIVATE;;;;;;
90088930;FLUTIVATE;;;;;;
90088948;FORTAZ;;;;;;
90088956;FORTAZ;;;;;;
90089073;VACINA ADSORVIDA HEPATITE A (INATIVADA);;;;;;
90089081;VACINA ADSORVIDA HEPATITE A (INATIVADA);;;;;;
90089111;HYCAMTIN;;;;;;
90089120;IMIGRAN;;;;;;
90089138;IMIGRAN;;;;;;
90089197;VACINA ADSORVIDA DIFTERIA; TÉTANO E PERTUSSIS (ACELULAR);;;;;
90089154;VACINA ADSORVIDA DIFTERIA; TÉTANO; PERTUSSIS(ACELULAR);HEPATITE B (RECOMBINANTE); POLIOMIELITE 1;2;3(INATIVADA) E HAEMOPHILUS INFLUENZAE B (CONJUGADA)
90089189;INFANRIX PENTA;;;;;;
90089219;KWELL;;;;;;
90089227;LACIPIL;;;;;;
90089243;LAMICTAL;;;;;;
90089278;LAMICTAL;;;;;;
90089294;LAMICTAL;;;;;;
90089235;LAMICTAL;;;;;;
90089251;LAMICTAL;;;;;;
90089260;LAMICTAL;;;;;;
90089286;LAMICTAL;;;;;;
90089308;LAMICTAL;;;;;;
90089324;LEITE DE MAGNÉSIA PHILLIPS;;;;;;
90089332;LEITE DE MAGNÉSIA PHILLIPS;;;;;;
90089340;LEITE DE MAGNÉSIA PHILLIPS;;;;;;
90089359;LEITE DE MAGNÉSIA PHILLIPS;;;;;;
90089367;LEUKERAN;;;;;;
90089383;NARAMIG;;;;;;
90089391;NIMBIUM;;;;;;
90089413;NIMBIUM;;;;;;
90089421;NIQUITIN;;;;;;
90089430;NIQUITIN;;;;;;
90089480;NIQUITIN;;;;;;
90089448;NIQUITIN;;;;;;
90089456;NIQUITIN;;;;;;
90089464;NIQUITIN;;;;;;
90089472;NIQUITIN;;;;;;
90089499;PARNATE;;;;;;
90089553;VACINA SARAMPO; CAXUMBA; RUBÉOLA;;;;
90089561;PSOREX;;;;;;
90089570;PSOREX;;;;;;
90089588;PSOREX;;;;;;
90089618;VACINA ADSORVIDA DIFTERIA; TÉTANO E PERTUSSIS (ACELULAR);;;;;
90089626;RELENZA;;;;;;
90089723;SAL DE ANDREWS;;;;;;
90371810;SAL DE ANDREWS;;;;;;
90089740;SAL DE FRUTA ENO;;;;;;
90089758;SAL DE FRUTA ENO;;;;;;
90089863;SAL DE FRUTA ENO;;;;;;
90089871;SAL DE FRUTA ENO;;;;;;
90286464;SAL DE FRUTA ENO;;;;;;
90089774;SAL DE FRUTA ENO;;;;;;
90294947;SAL DE FRUTA ENO;;;;;;
90089790;SAL DE FRUTA ENO;;;;;;
90089812;SAL DE FRUTA ENO;;;;;;
90089820;SAL DE FRUTA ENO;;;;;;
90089855;SAL DE FRUTA ENO;;;;;;
90089804;SAL DE FRUTA ENO;;;;;;
90089839;SAL DE FRUTA ENO;;;;;;
90089847;SAL DE FRUTA ENO;;;;;;
90089880;SERETIDE DISKUS;;;;;;
90089898;SERETIDE DISKUS;;;;;;
90089901;SERETIDE DISKUS;;;;;;
90089936;SERETIDE SPRAY;;;;;;
90089944;SERETIDE SPRAY;;;;;;
90089952;SERETIDE SPRAY;;;;;;
90089979;SEREVENT;;;;;;
90253876;SONRIDOR;;;;;;
90089987;SONRIDOR;;;;;;
90090047;SONRISAL;;;;;;
90090063;SONRISAL;;;;;;
90090055;SONRISAL LIMÃO;;;;;;
90090071;SONRISAL LIMÃO;;;;;;
90090080;STELAZINE;;;;;;
90090098;STELAZINE;;;;;;
90090101;TAGAMET;;;;;;
90090110;TAGAMET;;;;;;
90090128;TAGAMET;;;;;;
90090152;TRACRIUM;;;;;;
90090160;TRACRIUM;;;;;;
90090187;VACINA ADSORVIDA HEPATITE A E HEPATITE B (RECOMBINANTE);;;;;;
90090195;VACINA ADSORVIDA HEPATITE A E HEPATITE B (RECOMBINANTE);;;;;;
90090225;ULTIVA;;;;;;
90090233;ULTIVA;;;;;;
90090462;VALTREX;;;;;;
90090470;VALTREX;;;;;;
90090497;VACINA VARICELA (ATENUADA);;;;;;
90090624;WELLBUTRIN SR;;;;;;
90090675;ZENTEL;;;;;;
90090683;ZENTEL;;;;;;
90090691;ZENTEL;;;;;;
90090705;ZENTEL;;;;;;
90090713;ZIAGENAVIR;;;;;;
90090721;ZIAGENAVIR;;;;;;
90090730;ZINACEF;;;;;;
90090772;ZINNAT;;;;;;
90090780;ZINNAT;;;;;;
90090799;ZINNAT;;;;;;
90090802;ZINNAT;;;;;;
90090810;ZINNAT;;;;;;
90090756;ZINNAT;;;;;;
90090764;ZINNAT;;;;;;
90090829;ZOFRAN;;;;;;
90090845;ZOFRAN;;;;;;
90090861;ZOFRAN;;;;;;
90090870;ZOFRAN;;;;;;
90090888;ZOVIRAX;;;;;;
90090896;ZOVIRAX;;;;;;
90090900;ZOVIRAX;;;;;;
90090918;ZOVIRAX;;;;;;
90090926;ZYBAN;;;;;;
90090934;ZYBAN;;;;;;
90090969;ZYRTEC;;;;;;
90090985;ZYRTEC;;;;;;
90089502;PAXIL CR;;;;;;
90089510;PAXIL CR;;;;;;
90089537;PAXIL CR;;;;;;
90089090;HEPSERA;;;;;;
90090004;SONRIDOR CAF;;;;;;
90090039;SONRIDOR CAF;;;;;;
90090020;SONRIDOR CAF;;;;;;
90090373;ROTARIX;;;;;;
90088344;AVODART;;;;;;
90088336;AVODART;;;;;;
90088352;AVODART;;;;;;
90090136;TELZIR;;;;;;
90089200;KIVEXA;;;;;;
90090365;VACINA CONTRA HPV ONCOGÊNICO (16 E 18; RECOMBINANTE; COM ADJUVANTE AS04);;;;
90089049;FRAXIPARINA;;;;;;
90089022;FRAXIPARINA;;;;;;
90088000;ALTARGO;;;;;;
90088298;AVAMYS;;;;;;
90090454;SYNFLORIX;;;;;;
90090446;SYNFLORIX;;;;;;
90090209;TYKERB;;;;;;
90088212;ARIXTRA;;;;;;
90088263;ARIXTRA;;;;;;
90089910;SERETIDE DISKUS;;;;;;
90089928;SERETIDE DISKUS;;;;;;
90090632;WELLBUTRIN XL;;;;;;
90090640;WELLBUTRIN XL;;;;;;
90090659;WELLBUTRIN XL;;;;;;
90090667;WELLBUTRIN XL;;;;;;
90087879;AEROLIN NEBULES;;;;;;
90226712;QUEOPINE;;;;;;
90226720;QUEOPINE;;;;;;
90226739;QUEOPINE;;;;;;
90226747;QUEOPINE;;;;;;
90226755;QUEOPINE;;;;;;
90226763;QUEOPINE;;;;;;
90226771;QUEOPINE;;;;;;
90226780;QUEOPINE;;;;;;
90226798;QUEOPINE;;;;;;
90226801;QUEOPINE;;;;;;
90226810;QUEOPINE;;;;;;
90226828;QUEOPINE;;;;;;
90226836;QUEOPINE;;;;;;
90226844;QUEOPINE;;;;;;
90226852;QUEOPINE;;;;;;
90226860;QUEOPINE;;;;;;
90226879;QUEOPINE;;;;;;
90226887;QUEOPINE;;;;;;
90226895;COMBODART;;;;;;
90226909;COMBODART;;;;;;
90226917;CLAVULIN BD;;;;;;
90226925;ENO TABS FRUTAS SORTIDAS;;;;;;
90226933;ENO TABS FRUTAS SORTIDAS;;;;;;
90253850;PARNATE;;;;;;
90253914;PREDIPED;;;;;;
90253922;PREDIPED;;;;;;
90253930;PREDIPED;;;;;;
90253949;PREDIPED;;;;;;
90253892;PREDIPED;;;;;;
90253906;PREDIPED;;;;;;
90253973;PREDIPED;;;;;;
90253981;PREDIPED;;;;;;
90253990;PREDIPED;;;;;;
90254007;PREDIPED;;;;;;
90253957;PREDIPED;;;;;;
90253965;PREDIPED;;;;;;
90090578;VOLIBRIS;;;;;;
90090560;VOLIBRIS;;;;;;
90090594;VOTRIENT;;;;;;
90088506;CELSENTRI;;;;;;
90088492;CELSENTRI;;;;;;
90088514;CELSENTRI;;;;;;
90088522;CELSENTRI;;;;;;
90088530;CELSENTRI;;;;;;
90088557;CELSENTRI;;;;;;
90088565;CELSENTRI;;;;;;
90088573;CELSENTRI;;;;;;
90088581;CELSENTRI;;;;;;
90088590;CELSENTRI;;;;;;
90088603;CELSENTRI;;;;;;
90088611;CELSENTRI;;;;;;
90088620;CELSENTRI;;;;;;
90088638;CELSENTRI;;;;;;
90088646;CELSENTRI;;;;;;
90088549;CELSENTRI;;;;;;
90226992;AEROLIN SPRAY;;;;;;
90227000;NEUPINE;;;;;;
90227018;NEUPINE;;;;;;
90227026;NEUPINE;;;;;;
90227034;NEUPINE;;;;;;
90227042;NEUPINE;;;;;;
90227050;NEUPINE;;;;;;
90227069;NEUPINE;;;;;;
90227077;NEUPINE;;;;;;
90227085;DANPEZIL;;;;;;
90227093;DANPEZIL;;;;;;
90227107;DANPEZIL;;;;;;
90227115;DANPEZIL;;;;;;
90227123;DANPEZIL;;;;;;
90227131;DANPEZIL;;;;;;
90227140;DANPEZIL;;;;;;
90227158;DANPEZIL;;;;;;
90227166;VACINA COMBINADA CONTRA DIFTERIA; TÉTANO; PERTUSSIS ACELULAR E IPV (DTPA - IPV);;;;
90253752;AMOXIL;;;;;;
90253760;AMOXIL;;;;;;
90253779;AMOXIL;;;;;;
90254015;BENLYSTA;;;;;;
90254023;BENLYSTA;;;;;;
90254031;CETIKLINE;;;;;;
90254040;CETIKLINE;;;;;;
90254058;CETIKLINE;;;;;;
90254066;CETIKLINE;;;;;;
90254074;CETIKLINE;;;;;;
90254082;CETIKLINE;;;;;;
90254090;CETIKLINE;;;;;;
90254104;CETIKLINE;;;;;;
90254112;CETIKLINE;;;;;;
90254120;CETIKLINE;;;;;;
90254139;CETIKLINE;;;;;;
90254147;CETIKLINE;;;;;;
90288688;BACTROBAN;;;;;;
90309260;COMBODART;;;;;;
90309278;COMBODART;;;;;;
90309286;NARAMIG;;;;;;
90309294;TELZIR;;;;;;
90309340;ENO TABS FRUTAS SORTIDAS;;;;;;
90309359;ENO TABS FRUTAS SORTIDAS;;;;;;
90309367;TIVICAY;;;;;;
90309375;NASOCLEAN;;;;;;
90309383;NIQUITIN;;;;;;
90309391;NIQUITIN;;;;;;
90309405;NIQUITIN;;;;;;
90309421;ZINNAT;;;;;;
90309430;FLUARIX TETRA;;;;;;
90309448;FLUARIX TETRA;;;;;;
90309456;FLUARIX TETRA;;;;;;
90309464;FLUARIX TETRA;;;;;;
90309472;HYCAMTIN;;;;;;
90309480;HYCAMTIN;;;;;;
90309499;VACINA HEPATITE B (RECOMBINANTE);;;;;;
90309502;FLIXOTIDE;;;;;;
90309510;FLIXOTIDE;;;;;;
90309529;ARZERRA;;;;;;
90309537;ARZERRA;;;;;;
90309545;FLUARIX TETRA;;;;;;
90309553;FLUARIX TETRA;;;;;;
90337956;ANORO;;;;;;
90337964;ANORO;;;;;;
90337972;NASOCLEAN;;;;;;
90350316;SAL DE FRUTA ENO;;;;;;
90350324;SAL DE FRUTA ENO;;;;;;
90350332;SAL DE FRUTA ENO;;;;;;
90350340;MENJUGATE;;;;;;
90350359;MENJUGATE;;;;;;
90350367;ROTARIX;;;;;;
90350375;ROTARIX;;;;;;
90350383;MENVEO;;;;;;
90350391;BEXSERO;;;;;;
90350405;BEXSERO;;;;;;
90350413;BEXSERO;;;;;;
90369270;SAL DE ANDREWS;;;;;;
90358961;VANISTO;;;;;;
90358953;VANISTO;;;;;;
90091965;BENZOL;;;;;;
90091973;BENZOL;;;;;;
90092260;COLCHIN;;;;;;
90092333;DEXAGREEN;;;;;;
90092414;ESTIRANOX;;;;;;
90092406;ESTIRANOX;;;;;;
90092619;MEBENDAZOL;;;;;;
90092694;NISTATINA;;;;;;
90093062;ALBUMINA HUMANA GRIFOLS 20%;;;;;;
90093070;ALBUMINA HUMANA GRIFOLS 20%;;;;;;
90093160;FLEBOGAMMA;;;;;;
90093178;FLEBOGAMMA;;;;;;
90093186;FLEBOGAMMA;;;;;;
90093194;FLEBOGAMMA;;;;;;
90093240;TRYPSONE;;;;;;
90093143;FATOR IX;;;;;;
90093151;FATOR IX;;;;;;
90093100;FANHDI;;;;;;
90093089;FANHDI;;;;;;
90093119;FANHDI;;;;;;
90227212;GAMA ANTI-TETANO GRIFOLS;;;;;;
90227220;GAMA ANTI-TETANO GRIFOLS;;;;;;
90276540;ALBUMINA HUMANA GRIFOLS 20%;;;;;;
90276582;FLEBOGAMMA;;;;;;
90276590;FLEBOGAMMA;;;;;;
90276604;FLEBOGAMMA;;;;;;
90276612;FLEBOGAMMA;;;;;;
90276620;FLEBOGAMMA;;;;;;
90276639;FLEBOGAMMA;;;;;;
90276647;FLEBOGAMMA;;;;;;
90276655;FLEBOGAMMA;;;;;;
90276663;GAMA ANTI-D GRIFOLS;;;;;;
90276698;GAMA ANTI-HEPATITE B GRIFOLS;;;;;;
90276680;GAMA ANTI-HEPATITE B GRIFOLS;;;;;;
90276671;GAMA ANTI-HEPATITE B GRIFOLS;;;;;;
90276558;ALBUMINA HUMANA GRIFOLS;;;;;;
90276566;ALBUMINA HUMANA GRIFOLS;;;;;;
90276574;ALBUMINA HUMANA GRIFOLS;;;;;;
90292367;GAMAGLOBULINA IM GRIFOLS;;;;;;
90292375;GAMAGLOBULINA IM GRIFOLS;;;;;;
90309561;ALPHANATE;;;;;;
90309570;ALPHANATE;;;;;;
90309588;ALPHANATE;;;;;;
90309596;ALPHANATE;;;;;;
90093259;BLEU PATENTE V;;;;;;
90093305;DOTAREM;;;;;;
90093291;DOTAREM;;;;;;
90093321;DOTAREM;;;;;;
90093330;DOTAREM;;;;;;
90093313;DOTAREM;;;;;;
90093275;DOTAREM;;;;;;
90093283;DOTAREM;;;;;;
90093267;DOTAREM;;;;;;
90093356;HENETIX;;;;;;
90093380;HENETIX;;;;;;
90093437;HENETIX;;;;;;
90093399;HENETIX;;;;;;
90093348;HENETIX;;;;;;
90093364;HENETIX;;;;;;
90093372;HENETIX;;;;;;
90093429;HENETIX;;;;;;
90093402;HENETIX;;;;;;
90093410;HENETIX;;;;;;
90093445;HEXABRIX 320;;;;;;
90093453;HEXABRIX 320;;;;;;
90093470;HEXABRIX 320;;;;;;
90093488;LIPIODOL UF;;;;;;
90093526;TELEBRIX 30 MEGLUMINA;;;;;;
90093542;TELEBRIX 30 MEGLUMINA;;;;;;
90093577;TELEBRIX 30 MEGLUMINA;;;;;;
90093615;TELEBRIX 35;;;;;;
90093631;TELEBRIX 35;;;;;;
90093623;TELEBRIX 35;;;;;;
90093640;TELEBRIX 35;;;;;;
90093658;TELEBRIX 35;;;;;;
90093704;TELEBRIX CORONAR;;;;;;
90093674;TELEBRIX CORONAR;;;;;;
90093682;TELEBRIX CORONAR;;;;;;
90093712;TELEBRIX CORONAR;;;;;;
90093739;TELEBRIX HYSTERO;;;;;;
90093496;LUMIREM;;;;;;
90227239;DOTAREM;;;;;;
90227247;HENETIX;;;;;;
90227255;ÁGUA PARA INJEÇÃO;;;;;;
90227263;ÁGUA PARA INJEÇÃO;;;;;;
90227271;ÁGUA PARA INJEÇÃO;;;;;;
90094280;ÁGUA PARA INJEÇÃO;;;;;;
90094298;ÁGUA PARA INJEÇÃO;;;;;;
90094301;ÁGUA PARA INJEÇÃO;;;;;;
90094310;ÁGUA PARA INJEÇÃO;;;;;;
90094352;AMINOLEX;;;;;;
90094387;SOLUÇÃO DE BICARBONATO DE SÓDIO 8;4% HALEX ISTAR;;;;;
90094573;CLORETO DE POTASSIO HALEX ISTAR;;;;;;
90094689;CLORETO DE SÓDIO;;;;;;
90094670;CLORETO DE SÓDIO;;;;;;
90094697;CLORETO DE SÓDIO;;;;;;
90094646;CLORETO DE SÓDIO;;;;;;
90227298;CLORETO DE SÓDIO;;;;;;
90094700;CLORETO DE SÓDIO;;;;;;
90094727;CLORETO DE SÓDIO;;;;;;
90094719;CLORETO DE SÓDIO;;;;;;
90094743;CLORETO DE SÓDIO;;;;;;
90094875;DIALISE PERITONEAL;;;;;;
90095162;HALEX ISTAR FRUTOSE;;;;;;
90094913;HALEX ISTAR SOLUÇÃO GLICOFISIOLÓGICA;;;;;;
90094921;GLICONATO DE CÁLCIO;;;;;;
90095030;GLICOSE HALEX ISTAR;;;;;;
90095065;GLICOSE HALEX ISTAR;;;;;;
90095081;GLICOSE HALEX ISTAR;;;;;;
90095120;GLICOSE HALEX ISTAR;;;;;;
90095090;GLICOSE HALEX ISTAR;;;;;;
90095308;HIBUTAN;;;;;;
90095332;HICONAZOL;;;;;;
90095340;HIDAZOL;;;;;;
90095359;HIFLOXAN;;;;;;
90095367;HIFLOXAN;;;;;;
90095421;LEVAFLOX;;;;;;
90095510;POLISOCEL;;;;;;
90095545;RINGER;;;;;;
90095553;RINGER;;;;;;
90095561;RINGER;;;;;;
90095669;RINGER;;;;;;
90095600;RINGER COM LACTATO;;;;;;
90095642;RINGER COM LACTATO;;;;;;
90095650;RINGER COM LACTATO;;;;;;
90095677;SOLUÇÃO SALINA BALANCEADA - HALEX ISTAR;;;;;;
90095685;SOLUÇÃO SALINA BALANCEADA - HALEX ISTAR;;;;;;
90095693;HALEX ISTAR - SULFATO DE MAGNESIO;;;;;;
90094557;CIPROFLOXACINO;;;;;;
90094565;CIPROFLOXACINO;;;;;;
90094891;FLUCONAZOL;;;;;;
90094824;CYMEVIR;;;;;;
90094840;CYMEVIR;;;;;;
90095430;LEVOFLOXACINO;;;;;;
90227301;METRONIDAZOL;;;;;;
90094603;CLORETO DE SÓDIO;;;;;;
90094611;CLORETO DE SÓDIO;;;;;;
90094620;CLORETO DE SÓDIO;;;;;;
90227310;CLORETO DE SÓDIO;;;;;;
90227328;CLORETO DE SÓDIO;;;;;;
90227336;CLORETO DE SÓDIO;;;;;;
90095022;GLICOSE HALEX ISTAR;;;;;;
90095073;GLICOSE HALEX ISTAR;;;;;;
90095057;GLICOSE HALEX ISTAR;;;;;;
90095464;MANITOL 20%;;;;;;
90094999;GLICOSE HALEX ISTAR;;;;;;
90094972;GLICOSE HALEX ISTAR;;;;;;
90094980;GLICOSE HALEX ISTAR;;;;;;
90095634;RINGER COM LACTATO;;;;;;
90095596;RINGER COM LACTATO;;;;;;
90095618;RINGER COM LACTATO;;;;;;
90095278;HALEX ISTAR SOLUÇÃO GLICOFISIOLÓGICA;;;;;;
90095260;HALEX ISTAR SOLUÇÃO GLICOFISIOLÓGICA;;;;;;
90095286;HALEX ISTAR SOLUÇÃO GLICOFISIOLÓGICA;;;;;;
90095456;MANITOL 20%;;;;;;
90095006;GLICOSE HALEX ISTAR;;;;;;
90094808;CLORIDRATO DE ONDANSETRONA;;;;;;
90094786;CLORIDRATO DE ONDANSETRONA;;;;;;
90094816;CLORIDRATO DE ONDANSETRONA;;;;;;
90094794;CLORIDRATO DE ONDANSETRONA;;;;;;
90094930;GLICOSE 75%;;;;;;
90094506;CEFTAZIDIMA PENTAIDRATADA;;;;;;
90094476;CEFAZOLINA SÓDICA;;;;;;
90227352;GLICERINA 12%;;;;;;
90227360;PLASMIN 450/0;7;;;;;
90227379;ISTARHES;;;;;;
90309600;ISTARPLAS 200/0;5;;;;;
90227395;ISTARPLAS S;;;;;;
90227409;ISTARPLAS 200/0;5;;;;;
90257910;CLORETO DE SÓDIO;;;;;;
90257987;CYMEVIR;;;;;;
90257952;GLICOSE  HALEX ISTAR;;;;;;
90257960;GLICOSE  HALEX ISTAR;;;;;;
90257928;CLORETO DE SÓDIO;;;;;;
90257936;CLORETO DE SÓDIO;;;;;;
90290038;CLORIDRATO DE LIDOCAINA;;;;;;
90290020;CLORIDRATO DE LIDOCAINA;;;;;;
90290712;DICLOFENACO SÓDICO;;;;;;
90290380;CLORIDRATO DE TRAMADOL;;;;;;
90290399;CLORIDRATO DE TRAMADOL;;;;;;
90309618;RINGER COM LACTATO;;;;;;
90309626;RINGER COM LACTATO;;;;;;
90309634;RINGER COM LACTATO;;;;;;
90309642;RINGER COM LACTATO;;;;;;
90309650;RINGER COM LACTATO;;;;;;
90309669;RINGER COM LACTATO;;;;;;
90309677;RINGER COM LACTATO;;;;;;
90309685;RINGER COM LACTATO;;;;;;
90309693;RINGER COM LACTATO;;;;;;
90309707;GLICONATO DE CALCIO 10%;;;;;;
90309715;GLICOSE  HALEX ISTAR;;;;;;
90309723;GLICOSE  HALEX ISTAR;;;;;;
90309731;GLICOSE  HALEX ISTAR;;;;;;
90309740;GLICOSE  HALEX ISTAR;;;;;;
90309758;GLICOSE  HALEX ISTAR;;;;;;
90309766;GLICOSE  HALEX ISTAR;;;;;;
90309774;GLICOSE  HALEX ISTAR;;;;;;
90309782;GLICOSE  HALEX ISTAR;;;;;;
90309790;GLICOSE  HALEX ISTAR;;;;;;
90309804;GLICOSE  HALEX ISTAR;;;;;;
90309812;GLICOSE  HALEX ISTAR;;;;;;
90309820;GLICOSE  HALEX ISTAR;;;;;;
90309839;GLICOSE  HALEX ISTAR;;;;;;
90309847;GLICOSE  HALEX ISTAR;;;;;;
90309855;GLICOSE  HALEX ISTAR;;;;;;
90309863;GLICOSE  HALEX ISTAR;;;;;;
90309871;GLICOSE  HALEX ISTAR;;;;;;
90309880;GLICOSE  HALEX ISTAR;;;;;;
90309898;HALEX ISTAR SOLUÇÃO GLICOFISIOLÓGICA;;;;;;
90309901;HALEX ISTAR SOLUÇÃO GLICOFISIOLÓGICA;;;;;;
90309910;HALEX ISTAR SOLUÇÃO GLICOFISIOLÓGICA;;;;;;
90309928;HALEX ISTAR SOLUÇÃO GLICOFISIOLÓGICA;;;;;;
90309936;HALEX ISTAR SOLUÇÃO GLICOFISIOLÓGICA;;;;;;
90309944;CLORETO DE SÓDIO;;;;;;
90309952;CLORETO DE SÓDIO;;;;;;
90309960;CLORETO DE SÓDIO;;;;;;
90309979;CLORETO DE SÓDIO;;;;;;
90309987;CLORETO DE SÓDIO;;;;;;
90309995;CLORETO DE SÓDIO;;;;;;
90310004;CLORETO DE SÓDIO;;;;;;
90310012;CLORETO DE SÓDIO;;;;;;
90310020;CLORETO DE SÓDIO;;;;;;
90310039;CLORETO DE SÓDIO;;;;;;
90310047;CLORETO DE SÓDIO;;;;;;
90310055;CLORETO DE SÓDIO;;;;;;
90310063;FUROSEMIDA;;;;;;
90310071;RINGER;;;;;;
90310080;RINGER;;;;;;
90310098;RINGER;;;;;;
90310101;RINGER;;;;;;
90310110;RINGER;;;;;;
90310128;RINGER;;;;;;
90310136;RINGER;;;;;;
90310144;RINGER;;;;;;
90310152;RINGER;;;;;;
90310160;DIÁLISE PERITONEAL;;;;;;
90310179;DIÁLISE PERITONEAL;;;;;;
90310187;CLORETO DE SÓDIO;;;;;;
90310195;CLORETO DE SÓDIO;;;;;;
90310241;ÁGUA PARA INJEÇÃO;;;;;;
90310250;ÁGUA PARA INJEÇÃO;;;;;;
90310268;ÁGUA PARA INJEÇÃO;;;;;;
90310276;ÁGUA PARA INJEÇÃO;;;;;;
90337980;HICONAZOL;;;;;;
90337999;SOLUÇÃO DE BICARBONATO DE SÓDIO 8;4% HALEX ISTAR;;;;;
90350421;MIXISTAR;;;;;;
90350430;MIXISTAR;;;;;;
90350448;MIXISTAR;;;;;;
90365933;MANITOL 20%;;;;;;
90360362;CLORETO DE SÓDIO;;;;;;
90360389;CLORETO DE SÓDIO;;;;;;
90360397;CLORETO DE SÓDIO;;;;;;
90360400;CLORETO DE SÓDIO;;;;;;
90360346;CLORETO DE SÓDIO;;;;;;
90360370;CLORETO DE SÓDIO;;;;;;
90372522;SOLUÇÃO SALINA BALANCEADA - HALEX ISTAR;;;;;;
90372530;SOLUÇÃO SALINA BALANCEADA - HALEX ISTAR;;;;;;
90371089;GLICOSE  HALEX ISTAR;;;;;;
90371097;GLICOSE  HALEX ISTAR;;;;;;
90363620;GLICOSE  HALEX ISTAR;;;;;;
90363639;GLICOSE  HALEX ISTAR;;;;;;
90363612;GLICOSE  HALEX ISTAR;;;;;;
90370414;HALEX ISTAR SOLUÇÃO GLICOFISIOLÓGICA;;;;;;
90370430;HALEX ISTAR SOLUÇÃO GLICOFISIOLÓGICA;;;;;;
90370422;HALEX ISTAR SOLUÇÃO GLICOFISIOLÓGICA;;;;;;
90371070;GLICERINA 12%;;;;;;
90372301;RINGER COM LACTATO;;;;;;
90372310;RINGER COM LACTATO;;;;;;
90372476;RINGER COM LACTATO;;;;;;
90372077;RINGER;;;;;;
90372085;RINGER;;;;;;
90372280;POLISOCEL;;;;;;
90360354;CLORETO DE SÓDIO;;;;;;
90101278;ENERGICLIN;;;;;;
90101383;FLORAX;;;;;;
90101391;FLORAX;;;;;;
90101405;FLORAX;;;;;;
90101413;FLORAX;;;;;;
90101421;GINCONAZOL;;;;;;
90101448;HINOX;;;;;;
90101456;HINOX;;;;;;
90101464;HISTAMIX;;;;;;
90101499;HISTAMIX;;;;;;
90101502;IMUNOGLUCAM;;;;;;
90101537;PROSTOKOS;;;;;;
90101529;PROSTOKOS;;;;;;
90270100;SUPLAN;;;;;;
90270096;SUPLAN;;;;;;
90101472;HISTAMIX D;;;;;;
90101480;HISTAMIX D;;;;;;
90189655;ACICLOVIR;;;;;;
90227417;ACICLOVIR;;;;;;
90189663;ACICLOVIR;;;;;;
90189701;ALOPURINOL;;;;;;
90189779;AMIDALIN;;;;;;
90189744;AMIDALIN;;;;;;
90189752;AMIDALIN;;;;;;
90189760;AMIDALIN;;;;;;
